order_id|user_id|order_number|order_dow|order_hour_of_day
671037|149040|5|0|11
308798|149040|6|2|11
1492729|149040|7|4|17
3347289|149040|8|2|15
2272314|149040|9|2|11
1430586|149040|10|1|15
1012650|149040|11|2|12
2257145|149040|12|1|21
1176855|149040|13|1|22
2559873|149040|14|6|12
1541709|149040|15|6|10
1719990|149040|16|6|19
2375593|149040|17|1|16
3205567|149040|18|3|17
116721|149040|19|1|9
1214361|149040|20|0|17
2848286|149040|21|0|15
2285445|149040|22|0|21
1364158|149040|23|3|10
1200247|149204|1|4|11
1153910|149204|2|1|16
2038829|149204|3|3|15
2381006|149204|4|1|11
3113083|149204|5|1|11
1620935|149204|6|1|12
644310|149204|7|2|8
911459|149204|8|2|11
514708|149204|9|3|12
2698095|149204|10|4|14
1275459|149204|11|2|9
1210659|149204|12|3|8
1617406|149204|13|2|12
315910|149204|14|3|13
1768776|149204|15|2|10
765251|149204|16|1|10
3139172|149204|17|2|10
2058274|149204|18|3|9
2426273|149204|19|2|10
1073493|149204|20|3|14
1080424|149204|21|4|12
1194846|149204|22|2|16
2532384|149204|23|4|8
793554|149204|24|2|8
2715597|149204|25|3|14
795703|149204|26|2|11
3410045|149311|1|3|10
2137641|149311|2|1|15
565051|149311|3|4|12
410269|149311|4|1|17
2124183|149311|5|1|23
822864|149311|6|3|10
2877821|149311|7|1|11
2508160|149311|8|3|10
949826|149311|9|2|13
719017|149311|10|4|10
2494907|149311|11|4|9
787429|149311|12|5|18
1364659|149311|13|3|9
2697582|149311|14|4|10
710225|149311|15|3|11
908463|149311|16|6|12
981209|149311|17|2|15
609077|149311|18|3|12
3392009|149311|19|1|15
797229|149311|20|1|12
1517325|149311|21|3|12
2125435|149311|22|4|10
2022040|149311|23|1|14
2362437|149311|24|3|12
1493603|149311|25|3|10
3353902|149311|26|1|17
1845575|149311|27|1|12
1595680|149311|28|5|15
969341|149311|29|2|8
2491172|149311|30|2|10
3195911|149311|31|4|11
1001890|149311|32|5|10
911179|149311|33|0|12
2373032|149311|34|2|15
217736|149311|35|1|13
3287309|149311|36|1|14
3273140|149311|37|1|10
486122|149311|38|2|14
2485375|149311|39|4|11
1254412|149311|40|1|17
1673711|149311|41|2|11
739899|149311|42|2|15
2457954|149311|43|1|11
671085|149311|44|1|13
2884965|149719|1|0|12
2833795|149719|2|0|9
954443|149719|3|6|8
1614974|149719|4|0|13
2472619|149719|5|0|13
2685032|149719|6|0|14
587246|149719|7|0|9
351033|149719|8|0|10
3126348|150280|1|5|17
1211258|150280|2|2|18
3108696|150280|3|6|20
3047141|150280|4|2|15
1772898|150280|5|2|15
1332459|150280|6|0|21
2115848|150280|7|0|16
112934|150280|8|3|14
1668641|150280|9|1|15
814081|150280|10|5|17
560031|150337|1|0|14
1093932|150337|2|2|11
967498|150337|3|0|16
1944080|150337|4|1|15
2406392|150337|5|4|17
306544|150337|6|0|18
3290655|150337|7|0|15
567290|150337|8|2|18
1589939|150337|9|0|15
3336906|151060|1|0|9
914422|151060|2|6|14
254426|151060|3|4|14
2047448|151060|4|6|15
3214822|151060|5|1|9
960000|151060|6|1|8
579804|151060|7|0|19
844731|151060|8|4|15
2695427|151060|9|6|20
2276619|151060|10|6|21
2703717|151060|11|6|18
671551|151060|12|0|11
2749301|151060|13|4|14
3262239|151060|14|0|12
1713384|151060|15|6|22
2772974|151060|16|0|12
973580|151060|17|0|11
3138650|151060|18|0|11
1640014|151060|19|6|19
58669|151060|20|6|19
1397252|151060|21|4|20
130414|151060|22|0|9
870488|151060|23|6|16
1326471|151060|24|4|18
3056471|151060|25|6|17
418228|151060|26|6|17
2699173|151060|27|4|15
1777968|151271|1|5|18
292432|151271|2|4|16
390886|151271|3|5|14
1631499|151271|4|4|14
860641|151271|5|3|8
1040158|151271|6|3|10
103432|151271|7|4|19
2005223|151271|8|5|10
1341366|151271|9|1|12
979837|151271|10|1|9
1254751|151271|11|1|20
3013721|151271|12|0|10
2877084|151271|13|4|8
3086614|151271|14|5|8
1141724|151271|15|6|21
480587|151271|16|0|11
3376029|151271|17|6|9
2029845|151271|18|4|14
3405593|151271|19|1|15
1199717|151397|1|0|16
301182|151397|2|0|10
3117265|151397|3|1|15
2043029|151397|4|1|10
1017941|151397|5|6|12
3176716|151397|6|1|7
1204692|151397|7|0|9
102633|151502|1|4|12
825476|151502|2|3|11
2524058|151502|3|5|12
2592259|151502|4|4|9
1694925|151502|5|4|9
2464652|151502|6|4|9
3070925|151502|7|1|10
29173|151502|8|1|9
684681|151502|9|2|12
1366103|151502|10|2|9
1344206|151650|1|0|18
3416627|151650|2|0|18
3180827|151650|3|0|17
1064044|151650|4|1|17
685466|151650|5|4|14
2728711|151650|6|5|12
397577|151805|1|1|17
1390790|151805|2|0|23
1561875|151805|3|0|14
1621176|151805|4|2|10
1196104|151805|5|5|16
2682857|151805|6|2|16
1082742|151805|7|4|9
2506522|151805|8|0|21
1708610|151805|9|0|18
3254205|151805|10|5|0
2627940|151805|11|5|11
740181|151805|12|1|10
2533088|151805|13|3|9
249288|151805|14|0|13
914543|151805|15|1|12
738787|151805|16|3|14
1048643|151805|17|0|18
1793987|151805|18|4|10
1363930|151805|19|0|16
1824443|151805|20|4|12
2328711|151805|21|4|13
2749320|151805|22|4|13
2252302|151805|23|3|12
3074665|151805|24|3|22
2111399|151805|25|2|0
1675005|151805|26|5|16
3112492|151805|27|0|15
2416984|151805|28|1|11
526351|151805|29|5|11
312080|151805|30|0|10
1532528|151805|31|6|9
47392|151805|32|1|11
758643|151805|33|3|10
1198616|151805|34|1|10
568037|151805|35|1|15
1656757|151805|36|0|0
1004697|151805|37|0|21
2695784|151805|38|1|9
1298194|151805|39|2|14
2926536|151805|40|0|20
1462611|151805|41|1|13
997726|151805|42|0|10
1151401|151805|43|5|14
2547432|151805|44|5|15
2645746|151805|45|0|23
629759|151805|46|2|18
445344|151805|47|0|15
499195|151805|48|5|8
1661212|151805|49|3|14
1437775|151805|50|5|13
525375|151848|1|1|14
3115143|151848|2|2|16
2863507|151848|3|3|15
1399364|151848|4|1|12
2152659|151848|5|1|16
2393877|151848|6|4|16
2032174|151991|1|6|17
1362500|151991|2|2|12
466341|151991|3|0|15
3207314|151991|4|6|15
2618856|151991|5|5|17
2227488|151991|6|5|20
3090021|151991|7|6|17
1429811|151991|8|1|19
922903|151991|9|6|13
3327041|151991|10|2|17
1923836|151991|11|4|9
2747878|151991|12|3|18
1951061|151991|13|3|9
320911|151991|14|1|15
63764|151991|15|1|10
1778922|151991|16|0|19
327418|151991|17|6|19
725521|151991|18|3|10
117517|151991|19|4|15
2313815|151991|20|4|19
2936748|151991|21|2|11
84641|151991|22|2|19
1900953|151991|23|0|17
1562180|152231|1|0|13
1043364|152231|2|2|11
3345191|152231|3|1|11
1280581|152231|4|3|10
1272231|152231|5|3|13
2123233|152231|6|3|11
2255351|152231|7|2|11
531450|152231|8|0|12
114193|152231|9|1|15
287763|152231|10|6|8
1669223|152231|11|6|9
1959041|152231|12|6|8
447485|152231|13|6|10
977847|152231|14|4|10
859158|152231|15|3|10
3271419|152231|16|6|13
1874874|152231|17|1|13
1668865|152231|18|2|11
2610361|152231|19|0|11
101562|152231|20|5|12
2206742|152231|21|1|8
2183237|152231|22|0|10
1040892|152231|23|6|8
974592|152231|24|5|12
2196496|152231|25|2|9
3115262|152231|26|4|10
3167852|152231|27|5|10
1679493|152231|28|3|7
1759314|152231|29|6|9
3214145|152231|30|1|10
2023956|152231|31|5|9
1666704|152231|32|0|11
798910|152231|33|1|10
1631989|152231|34|0|12
3138609|152231|35|0|14
2149928|152231|36|5|11
2138210|152231|37|6|14
3217050|152231|38|1|9
1167035|152231|39|3|8
2016470|152231|40|5|11
1100465|152231|41|2|11
642182|152231|42|6|7
2778150|152231|43|1|7
1539436|152231|44|4|6
1587011|152231|45|5|10
1678968|152231|46|6|10
160722|152346|1|1|12
820767|152346|2|6|13
397919|152346|3|3|10
2495587|152346|4|4|12
1721455|152346|5|1|14
2930671|152346|6|0|13
2426818|152346|7|1|14
2077355|152346|8|0|16
393478|152346|9|4|11
3005713|152346|10|0|12
2988110|152346|11|1|14
1775577|152346|12|2|12
1991144|152346|13|0|18
993202|152346|14|0|15
597064|152346|15|2|14
3064193|152413|1|5|12
1490467|152413|2|4|13
142670|152413|3|4|12
2381943|152413|4|4|11
1924482|152413|5|5|10
1637312|152413|6|1|14
3137288|152413|7|5|15
1789598|152413|8|2|17
1253007|152413|9|5|16
584225|152413|10|5|12
2047227|152413|11|5|9
2124683|152413|12|3|14
1866528|152413|13|6|16
1030640|152413|14|5|11
2527829|152413|15|5|13
3147298|152413|16|1|14
2324700|152413|17|0|13
2344133|152413|18|3|21
3241406|152413|19|5|13
2125139|152413|20|6|11
1615214|152413|21|4|14
105492|152413|22|2|14
2924672|152413|23|0|12
3107055|152413|24|4|17
1803009|152413|25|0|9
1937349|152413|26|2|18
1539774|152413|27|5|13
2239357|152413|28|3|10
2051020|152413|29|2|15
1165434|152413|30|2|16
1769508|152413|31|1|14
1452722|152413|32|4|14
1303608|152413|33|5|14
2001524|152413|34|6|13
3210128|152413|35|6|14
1592277|152413|36|0|11
498419|152413|37|6|16
1155787|152413|38|1|15
2308345|152413|39|3|14
1374442|152413|40|1|13
1981343|152413|41|5|16
2275755|152413|42|5|14
2345129|152413|43|2|11
1038772|152413|44|6|12
2943976|152413|45|3|13
2395405|152413|46|5|12
2451609|152413|47|5|12
85112|152452|1|6|13
197376|152452|2|6|20
3140183|152452|3|0|14
2404711|152452|4|6|10
2863607|152452|5|6|17
272687|152452|6|3|14
80913|152452|7|1|15
1814465|152452|8|6|9
1955280|152535|1|0|20
3273443|152535|2|1|17
1049666|152535|3|5|18
736547|152535|4|5|18
3311952|152535|5|6|9
3133778|152808|1|6|9
2123741|152808|2|6|13
1493440|152808|3|1|8
418363|152808|4|4|7
1583918|152808|5|0|11
2335827|152808|6|5|16
1366214|152808|7|2|15
2266477|152808|8|1|8
3060795|152808|9|6|6
1576157|152808|10|6|9
3053196|152808|11|4|11
1857071|152808|12|0|11
2900063|152808|13|4|11
122403|152808|14|2|15
963537|152808|15|4|12
2785648|152808|16|5|9
1756007|152808|17|3|19
2525572|152808|18|6|9
2446597|152808|19|6|13
1436414|153441|1|1|16
799604|153441|2|6|17
2637427|153441|3|6|11
3204359|153441|4|0|16
953128|153441|5|6|10
2319430|153441|6|6|12
111971|153441|7|2|9
734942|153538|1|0|8
1364330|153538|2|0|12
541109|153538|3|0|14
1448165|153538|4|5|22
2046754|153538|5|0|17
2223019|153538|6|5|12
2438577|153538|7|5|15
1773771|153538|8|1|19
2454645|153538|9|0|11
1693156|153538|10|0|10
1029641|153538|11|0|8
1931649|153538|12|1|14
1200187|153538|13|0|14
1118692|153538|14|0|17
2172731|153538|15|0|12
2298804|153538|16|3|12
2540929|153538|17|0|12
3329066|153538|18|3|17
1643647|153538|19|1|13
536810|153538|20|2|18
2780981|153538|21|1|8
2789775|153538|22|0|14
78361|153538|23|0|15
2070552|153538|24|4|15
3138601|153538|25|2|18
1566777|153538|26|1|11
162484|153538|27|3|17
875826|153538|28|0|12
2742725|153538|29|4|16
677860|153538|30|6|14
1063595|153538|31|3|18
994480|153538|32|0|11
770958|153538|33|3|13
2098354|153538|34|0|12
2841101|153538|35|3|11
3319501|153538|36|6|8
661595|153538|37|0|8
1269316|153538|38|3|11
217950|153538|39|6|17
2642812|153538|40|3|12
1353309|153538|41|6|8
2418778|153538|42|0|12
2918340|153538|43|3|10
670949|153650|1|1|10
2822700|153650|2|3|15
1731123|153650|3|0|17
2930498|153650|4|3|14
1844635|153650|5|3|15
695364|153650|6|3|13
625853|153650|7|0|16
694095|153650|8|0|20
2915818|153822|1|0|9
2381055|153822|2|2|17
917384|153822|3|5|8
48820|153822|4|6|7
1957588|153822|5|2|18
1394913|153822|6|3|12
1263667|153822|7|2|0
1106403|153822|8|3|13
1395554|153822|9|5|11
723000|153822|10|6|10
2667465|153822|11|4|7
261842|153932|1|0|15
52493|153932|2|6|17
2370664|153932|3|0|18
3178581|153932|4|0|21
283652|153932|5|0|19
729068|153932|6|2|1
3013364|153932|7|0|15
1678203|153932|8|1|23
514104|153932|9|6|19
265480|153932|10|4|10
2644920|153932|11|0|12
809354|153932|12|0|17
371200|153932|13|2|11
296309|153932|14|0|12
2544528|153932|15|1|16
2749913|153932|16|0|15
2455346|153932|17|6|23
1562211|153932|18|6|16
3033176|153932|19|0|19
1280946|153932|20|0|9
2691999|153932|21|0|10
601203|153932|22|0|16
2332077|153932|23|0|12
1540065|153932|24|1|0
97843|153932|25|0|11
2883670|153932|26|6|23
170626|153932|27|6|11
2759941|153932|28|0|2
1118210|153932|29|0|1
1234800|153932|30|0|1
2528754|153932|31|2|0
763941|153932|32|0|17
63655|153932|33|5|17
781619|153932|34|4|12
928239|153932|35|5|23
2627231|153932|36|4|11
2946887|153932|37|0|17
178716|153932|38|0|19
1075946|153932|39|2|1
1497382|153932|40|3|12
1039511|153932|41|0|22
1493462|153932|42|1|1
1085207|153932|43|0|12
1274552|153932|44|0|16
1388343|153932|45|0|13
2617141|153932|46|0|12
2040008|154063|1|1|13
1755478|154063|2|6|11
475650|154063|3|0|10
1063062|154063|4|3|16
2463080|154063|5|5|14
2847956|154063|6|0|13
1740520|154063|7|4|12
3116602|154063|8|4|13
1774831|154063|9|3|20
3228637|154063|10|4|15
2774963|154063|11|4|19
307687|154063|12|4|6
3365554|154063|13|4|22
1629775|154063|14|2|11
797559|154063|15|2|21
2023978|154063|16|1|16
1319578|154063|17|1|12
3146972|154063|18|2|14
316632|154063|19|4|9
1959253|154063|20|3|9
230991|154063|21|4|7
2910521|154063|22|4|13
2157568|154063|23|4|13
1242494|154063|24|2|16
1395209|154063|25|4|12
1887811|154063|26|6|15
1102821|154063|27|5|18
2372483|154063|28|4|13
2678292|154063|29|4|13
3203597|154063|30|6|18
1639765|154063|31|3|19
1333229|154063|32|5|12
818587|154096|1|4|13
481672|154096|2|4|13
489280|154096|3|4|16
1116305|154096|4|5|15
2545245|154096|5|5|15
1406476|154096|6|4|13
2525349|154096|7|5|17
1465122|154316|1|2|9
94706|154316|2|1|8
2762378|154316|3|2|9
494618|154316|4|6|9
2907772|154316|5|4|6
2756237|154316|6|3|4
2862572|154316|7|3|11
328929|154316|8|5|8
3152142|154316|9|4|14
317853|154316|10|4|12
2672170|154316|11|2|22
1333986|154316|12|5|19
3148085|154432|1|0|13
858275|154432|2|6|16
424295|154432|3|4|14
989879|154432|4|6|10
2626911|154432|5|5|16
2719635|154432|6|4|16
1561721|154478|1|1|10
574159|154478|2|2|11
2637611|154478|3|2|12
1083151|154478|4|2|17
3333857|154478|5|4|7
3136421|154478|6|5|14
817119|154478|7|1|15
1205670|154478|8|5|8
347254|154478|9|2|22
3326229|154478|10|5|7
1555382|154478|11|1|8
3105443|154478|12|2|13
2791993|154478|13|4|8
1113497|154478|14|4|21
587215|154478|15|5|10
1899032|154478|16|2|11
2499484|154478|17|6|22
2108820|154478|18|3|19
2535284|154478|19|4|17
1493280|154478|20|0|21
786659|154478|21|2|11
628959|154478|22|3|22
29806|154478|23|4|11
2952924|154478|24|1|8
1463469|154478|25|3|10
2757966|154478|26|2|7
303511|154478|27|4|10
1950427|154478|28|1|12
3401425|154478|29|3|9
2442183|154478|30|3|9
3182697|154478|31|1|14
2163602|154478|32|4|14
267354|154478|33|2|7
598310|154478|34|1|13
1256919|154478|35|3|7
2743580|154478|36|3|8
2085788|154482|1|4|17
2356513|154482|2|2|17
49838|154482|3|4|12
147933|154482|4|0|8
3377381|154482|5|6|17
3162779|154482|6|4|18
1619947|154482|7|5|18
672999|154482|8|3|19
2606551|154482|9|0|20
940963|154482|10|2|19
3273616|154482|11|0|17
1797333|154482|12|3|17
854242|154482|13|2|18
2172732|154482|14|4|18
2640953|154482|15|5|23
152880|154482|16|2|21
1274224|154482|17|3|18
2328926|154482|18|0|8
1664260|154482|19|2|19
530215|154482|20|5|20
737881|154482|21|1|19
2424622|154482|22|5|19
2446850|154482|23|4|19
406096|154482|24|1|18
1224747|154482|25|6|11
2524109|154482|26|4|18
2722159|154482|27|1|18
785950|154482|28|5|18
886619|154482|29|3|19
3046841|154482|30|0|19
2264458|154482|31|2|19
818666|154482|32|6|20
333589|154482|33|5|19
2393812|154482|34|3|16
2564937|154482|35|1|18
298016|154482|36|4|19
3291910|154482|37|0|7
1736950|154482|38|4|18
1722015|154482|39|0|16
1193752|154482|40|3|12
1656066|154482|41|6|16
848519|154482|42|2|17
2196526|154482|43|1|19
113748|154482|44|6|15
3085432|154482|45|4|17
592515|154482|46|0|9
3103341|154482|47|4|19
1189885|154482|48|2|18
1350329|154482|49|6|8
271324|154482|50|2|18
1216951|154482|51|3|17
2809528|154482|52|0|9
2868803|154482|53|6|16
3040039|154671|1|1|15
482201|154671|2|3|18
37705|154671|3|6|10
1366575|154671|4|0|6
2307075|154671|5|0|10
3318706|154671|6|5|7
2906212|154671|7|6|9
553088|154671|8|3|15
3222046|154671|9|3|11
368557|154671|10|2|11
1051893|154671|11|2|13
352140|154671|12|4|8
425012|154671|13|2|13
127516|154671|14|3|9
2274147|154981|1|6|21
1370595|154981|2|0|11
1827510|154981|3|2|22
2686024|154981|4|1|22
1715142|154981|5|4|16
2500324|154981|6|2|23
1619758|154981|7|6|16
971200|154981|8|6|17
2624750|154981|9|2|21
2804462|154981|10|0|10
3089608|155324|1|6|16
119941|155324|2|6|12
897931|155324|3|1|15
942319|155324|4|3|18
28920|155324|5|5|14
2420286|155819|1|2|8
2641463|155819|2|1|15
3258977|155819|3|3|9
3374446|155819|4|0|8
1474441|155819|5|5|11
572387|155819|6|3|17
2402970|155819|7|0|13
710244|155819|8|0|20
1934881|155884|1|6|22
1772217|155884|2|1|13
2141085|155884|3|4|15
2994888|155884|4|6|23
1308409|155884|5|1|7
2107668|155884|6|1|16
3348860|155884|7|3|17
1108618|155884|8|3|13
3342211|155884|9|6|17
2046292|155884|10|5|15
1589702|155884|11|1|18
2971490|155884|12|1|11
970485|155884|13|4|18
2913076|155884|14|0|16
2568935|155884|15|5|7
1423882|155884|16|0|21
1688858|155884|17|2|18
2193784|155884|18|6|6
1911331|156077|1|3|13
2400764|156077|2|5|17
1499076|156077|3|3|15
1487494|156077|4|2|14
1573993|156077|5|2|13
586341|156077|6|4|13
1303837|156077|7|4|14
459030|156077|8|1|15
3109657|156077|9|3|10
368955|156077|10|2|9
2769562|156077|11|4|10
850302|156077|12|4|15
1622329|156153|1|5|9
549887|156153|2|3|18
1582741|156153|3|3|14
673194|156153|4|4|10
1857874|156153|5|5|13
2761405|156153|6|1|9
1966531|156153|7|3|18
323560|156153|8|1|13
1730957|156153|9|2|7
112468|156153|10|1|8
3354799|156153|11|5|8
902406|156153|12|4|10
2864385|156153|13|5|10
2929665|156153|14|1|18
1992339|156153|15|3|10
861281|156153|16|5|19
630367|156153|17|1|16
1527814|156161|1|4|18
2552051|156161|2|0|10
1005327|156161|3|0|14
1784143|156161|4|6|17
297397|156161|5|6|10
659552|156161|6|0|10
2078424|156161|7|0|13
1752470|156161|8|0|11
2875891|156161|9|5|17
2360755|156161|10|5|9
3213712|156161|11|4|11
3249740|156161|12|4|19
2388129|156161|13|6|13
2291695|156161|14|2|13
2129770|156161|15|0|11
3030484|156161|16|0|14
195765|156161|17|1|12
1261337|156161|18|0|15
1966631|156161|19|6|16
2102245|156161|20|6|13
2923105|156161|21|0|15
1355528|156161|22|1|9
3194742|156161|23|6|17
787340|156161|24|2|17
845835|156161|25|0|16
259422|156247|1|0|13
1874727|156247|2|1|11
897258|156247|3|1|12
3253715|156247|4|2|7
664808|156247|5|1|10
97744|156247|6|0|10
2566334|156247|7|4|13
3109856|156247|8|1|11
719651|156247|9|4|10
193628|156247|10|1|8
561525|156247|11|4|8
3245555|156247|12|1|11
2388756|156247|13|5|10
3319933|156247|14|1|13
3328805|156247|15|2|11
1368595|156247|16|3|10
243428|156247|17|2|9
1736805|156247|18|5|12
1681341|156247|19|2|13
1532679|156247|20|4|14
387606|156247|21|1|9
246519|156503|1|2|20
715714|156503|2|5|20
995783|156503|3|0|10
254618|156503|4|5|19
1201548|156503|5|5|20
472017|156503|6|5|20
2118039|156503|7|6|11
1351759|156503|8|6|11
2661531|156503|9|5|19
1967621|156503|10|6|17
2807722|156503|11|6|12
668226|156503|12|5|19
2870765|156503|13|6|17
2784125|156503|14|5|19
1181364|156503|15|5|10
2162603|156503|16|0|18
3067788|156503|17|2|19
629158|156503|18|6|19
1176840|156503|19|0|18
1661126|156503|20|6|16
2240373|156503|21|6|19
2628081|156503|22|0|18
3115939|156503|23|0|13
2947274|156503|24|5|12
1887055|156719|1|5|16
1159159|156719|2|3|11
3336776|156719|3|4|11
1472819|156719|4|2|15
567254|156719|5|3|10
2245609|156719|6|2|16
2831344|156719|7|2|16
856903|156719|8|3|12
2155851|156719|9|3|17
2567965|156719|10|3|15
1068319|156719|11|1|15
1362671|156719|12|2|15
3324456|156719|13|4|18
755517|156719|14|4|19
1904191|156719|15|5|7
1718926|156719|16|3|11
1550963|156719|17|2|11
3368561|156719|18|3|10
265141|156719|19|2|13
3271466|156719|20|2|11
1352809|156719|21|4|17
2973275|156719|22|5|13
1566689|156719|23|4|22
1956704|156719|24|4|16
266281|156719|25|3|13
2621881|156719|26|2|13
2280981|156719|27|3|8
3166047|156719|28|6|12
508918|156719|29|6|8
433397|156719|30|5|10
3339057|156719|31|2|16
1292900|156719|32|2|15
3139586|156719|33|3|15
3352939|156719|34|5|14
512747|156719|35|2|11
2450602|156719|36|1|18
1472513|156719|37|3|10
3053677|156719|38|4|19
1511260|156737|1|4|12
679286|156737|2|5|14
3351344|156737|3|5|20
3090241|156737|4|2|17
1063659|156737|5|6|14
2101164|156737|6|4|13
262896|156737|7|6|9
2030909|156737|8|4|23
1837863|156737|9|0|13
947500|156737|10|1|8
1868153|156737|11|0|18
3050036|156737|12|0|20
2083485|156737|13|0|8
1201927|156737|14|4|19
2992197|156737|15|5|21
328884|156737|16|4|21
2860961|156737|17|2|15
545003|156737|18|1|10
3036376|156737|19|0|8
1155269|156737|20|5|10
2208073|156737|21|1|10
2140013|156737|22|5|12
430907|156737|23|4|10
487166|156737|24|2|9
1024580|156737|25|1|14
1823445|156737|26|0|21
2188119|156737|27|4|23
457574|156737|28|1|11
1575875|156737|29|2|9
231201|156737|30|3|19
3254607|156737|31|1|9
1897641|156737|32|5|22
2455176|156737|33|5|11
2725101|156737|34|0|10
2300460|156737|35|3|12
768469|156737|36|5|9
1642026|156737|37|5|20
1235871|156737|38|0|10
2598350|156737|39|4|8
2856696|156737|40|5|9
2797573|156737|41|5|9
1065023|156737|42|3|11
1198839|156737|43|5|16
1459676|156737|44|4|19
2897032|157031|1|2|19
1657077|157031|2|6|14
1079223|157031|3|5|17
2802832|157031|4|3|16
2204200|157031|5|3|16
644768|157031|6|5|14
1123409|157031|7|5|20
3381112|157031|8|6|11
1674058|157031|9|2|14
1973551|157031|10|5|13
797596|157031|11|5|15
2024278|157031|12|5|15
1636111|157031|13|5|14
1361743|157031|14|2|16
3092861|157031|15|2|16
1966967|157031|16|3|15
587132|157031|17|0|13
970198|157031|18|2|15
2246620|157255|1|0|8
3194573|157255|2|1|9
2632117|157255|3|1|12
1029157|157255|4|4|17
2901880|157255|5|4|12
1262123|157255|6|1|15
2398796|157255|7|6|10
314738|157255|8|1|9
2170156|157255|9|5|11
39976|157255|10|1|14
34296|157255|11|0|12
2232972|157255|12|0|14
691539|157255|13|6|16
2797583|157255|14|0|14
1729982|157255|15|6|9
654490|157255|16|3|14
2479385|157255|17|1|14
297128|157255|18|5|13
1863884|157255|19|3|8
1383321|157255|20|2|12
1100970|157255|21|4|21
826534|157255|22|1|21
2330097|157255|23|4|6
3089161|157255|24|1|14
2575160|157255|25|0|17
2754397|157255|26|6|22
75201|157255|27|0|22
3108203|157255|28|5|22
1303761|157255|29|6|15
1944725|157255|30|6|9
3093970|157255|31|3|22
1309690|157255|32|2|13
967683|157255|33|1|15
1797210|157255|34|1|12
1627806|157255|35|6|13
690638|157255|36|0|12
588672|157255|37|5|20
3342991|157255|38|0|10
917402|157255|39|1|16
2721382|157255|40|6|16
982492|157255|41|4|22
1640628|157255|42|5|16
3193720|157255|43|3|17
1009104|157255|44|0|11
1427657|157255|45|1|9
239950|157331|1|2|13
270435|157331|2|5|12
964468|157331|3|3|9
1277028|157331|4|1|13
3011442|157331|5|0|13
381305|157331|6|6|10
2191452|157331|7|3|11
1726895|157331|8|4|14
399125|157331|9|4|12
1934653|157331|10|4|17
1871203|157331|11|4|15
2937452|157331|12|1|14
3272622|157331|13|3|12
798728|157331|14|1|18
78730|157331|15|2|15
1684232|157331|16|2|14
2768185|157331|17|4|11
2115684|157418|1|0|14
1938917|157418|2|2|12
534030|157418|3|2|16
1477201|157418|4|1|19
2828143|157418|5|1|10
696950|157418|6|0|15
3300224|157418|7|2|13
806611|157418|8|3|13
808585|157418|9|1|11
1059683|157418|10|1|13
1731273|157418|11|2|11
2624855|157418|12|2|8
686933|157418|13|1|16
3409051|157418|14|2|15
3252434|157418|15|2|13
3165960|157418|16|6|15
157505|157418|17|4|14
1999418|157482|1|6|8
1099852|157482|2|0|12
2547415|157482|3|1|8
2644339|157482|4|1|20
3011151|157482|5|0|11
99418|157482|6|5|9
1787736|157482|7|2|9
1037344|157482|8|0|20
2693744|157482|9|4|11
248894|157482|10|4|11
3099754|157482|11|2|13
760219|157482|12|2|9
434063|157482|13|1|11
1644197|157482|14|1|11
1667421|157482|15|0|14
1129265|157482|16|4|8
926086|157482|17|3|13
674554|157482|18|6|10
224190|157482|19|1|12
3181673|157482|20|6|11
2855399|157482|21|3|11
166901|157482|22|0|15
2668943|157482|23|2|12
2458148|157482|24|0|14
1747664|157482|25|3|11
474744|157482|26|1|7
1494437|157482|27|4|11
981703|157482|28|5|10
1944807|157482|29|1|10
969049|157482|30|3|17
1735382|157482|31|5|8
3038523|157482|32|0|16
64794|157482|33|2|12
2967702|157482|34|0|15
2925287|157482|35|4|11
1894516|157482|36|2|14
736771|157482|37|5|11
167632|157482|38|0|21
2787473|157482|39|0|11
332075|157482|40|0|11
144528|157482|41|1|7
2822911|157482|42|2|11
861678|157482|43|6|13
2345354|157482|44|0|16
1822445|157482|45|3|18
3349559|157482|46|4|13
2067940|157482|47|0|17
263940|157482|48|2|15
85776|157482|49|4|8
1731307|157482|50|0|12
495826|157482|51|0|12
3166643|157482|52|2|11
336043|157482|53|0|20
1783071|157482|54|5|11
3095685|157482|55|0|11
2726288|157482|56|0|23
1390231|157539|1|6|20
1459161|157539|2|2|20
3010591|157539|3|0|20
2286428|157539|4|0|20
2303570|157539|5|5|20
2107986|157539|6|1|21
1808112|157652|1|6|16
1296687|157652|2|0|18
2527335|157652|3|5|15
2826974|157652|4|6|23
2317523|157652|5|5|18
2360660|157891|1|2|18
1467407|157891|2|0|11
1922502|157891|3|6|11
1693676|157891|4|3|18
838109|157891|5|6|11
404208|157891|6|4|12
3034127|157891|7|1|19
919338|157891|8|6|18
1606816|157891|9|4|12
641682|157891|10|3|19
1970976|157891|11|3|20
1047731|157891|12|0|18
1802981|157891|13|2|20
485161|157891|14|5|19
1998603|157891|15|6|17
3142185|158463|1|1|17
1512852|158463|2|6|16
2778700|158463|3|4|16
2003935|158463|4|3|14
3387307|158463|5|3|15
748910|158463|6|0|16
603033|158463|7|4|17
2312775|158463|8|1|19
1222730|158463|9|1|19
332700|158463|10|4|17
355349|158463|11|1|18
2262884|158482|1|6|16
2459760|158482|2|3|11
2466762|158482|3|6|16
898497|158482|4|4|15
2186785|158482|5|6|17
700470|158482|6|2|21
2626255|158482|7|0|12
2804575|158482|8|1|21
